country,code,territory_code,region,year,total_population ,hospials_per_capita,cases_per_100k,total_cases,m_0to14_cases,m_15to34_cases,m_35to54_cases,m_55plus_cases,total_male_cases,f_0to14_cases,f_15to34_cases,f_35to54_cases,f_55plus_cases,total_female_cases,recovery_rate,economic_impact,case_severity,time_interval,prevelance_detection,prevelance_per_100k_ex_HIV,total_prevelance_ex_HIV,prevelance_per_100k_in_HIV,total_prevelance_in_HIV,death_detection,incidence_per_100k,total_incidence,incidence_per_100k_pos_HIV,total_incidence_pos_HIV,total_detection_rate
Vanuatu,VUT,548,WPR,2005,209375,3.7,133,280,12,28,45,65,150,8,25,40,57,130,89.29,medium,severe,Recovery,predicted,15,31,0,0,Indirect,83,170,9.3,3417.4,44
Vanuatu,VUT,548,WPR,2006,214654,7.96,128,280,11,24,40,56,131,12,27,45,65,149,88.45,low,mild,Advanced Infection,predicted,14,30,0,0,Indirect,80,170,19.3,2395,76
Vanuatu,VUT,548,WPR,2007,220001,9.42,124,270,7,27,41,57,132,13,27,42,57,138,67.52,high,moderate,Early Detection,predicted,13,30,0,0,Indirect,77,170,2.1,1044.4,72
Vanuatu,VUT,548,WPR,2008,225398,6.27,119,270,10,25,46,66,148,8,22,37,55,122,68.59,high,moderate,Early Detection,predicted,13,29,0,0,Indirect,74,170,27.4,442.6,61
Vanuatu,VUT,548,WPR,2009,230833,7.44,112,260,11,24,39,51,125,9,27,42,57,135,86.2,low,severe,Recovery,predicted,12,27,0,0,Indirect,72,170,21.8,3402.6,81
Vanuatu,VUT,548,WPR,2010,236299,8.07,106,250,9,26,45,61,141,9,21,34,45,109,75,low,mild,Advanced Infection,predicted,11,25,0,0,Indirect,69,160,26,595.2,71
Vanuatu,VUT,548,WPR,2011,241778,8.47,100,240,7,23,36,47,113,12,25,39,52,127,78.53,high,moderate,Early Detection,predicted,9.3,22,0,0,Indirect,67,160,11.1,4376.5,68
Vanuatu,VUT,548,WPR,2012,247262,4.01,92,230,7,19,35,51,112,8,23,37,50,118,85.65,high,moderate,Early Detection,predicted,7.9,19,0,0,Indirect,65,160,11.2,5616.7,78
Vanuatu,VUT,548,WPR,2013,252763,0.61,84,210,7,19,31,42,99,9,20,35,47,111,88.88,medium,mild,Early Detection,predicted,6.3,16,0,0,Indirect,62,160,32.2,988.1,78
Venezuela,VEN,862,AMR,1990,19740786,4.08,50,9900,435,1005,1577,2043,5060,304,925,1503,2108,4840,63.58,medium,moderate,Recovery,predicted,4.3,850,0.4,79,VR,35,7000,1.5,300,78
Venezuela,VEN,862,AMR,1991,20218813,6.77,50,10000,297,1157,1918,2554,5927,363,764,1259,1687,4073,57.34,high,severe,Advanced Infection,predicted,4.3,870,0.52,110,VR imputed,35,7100,1.9,390,73
Venezuela,VEN,862,AMR,1992,20691641,4.56,49,10000,361,954,1589,2279,5183,314,884,1515,2104,4817,64.59,medium,mild,Early Detection,predicted,4.3,890,0.66,140,VR,35,7300,2.4,490,75
Venezuela,VEN,862,AMR,1993,21160262,7.51,49,10000,464,1172,1751,2279,5666,280,802,1326,1926,4334,75.38,low,moderate,Early Detection,predicted,3.6,770,0.82,170,VR,35,7400,2.9,610,70
Venezuela,VEN,862,AMR,1994,21626607,3.63,48,10000,306,805,1431,2077,4619,345,1009,1681,2345,5381,67.11,medium,moderate,Early Detection,predicted,3.8,830,0.97,210,VR,35,7500,3.4,740,65
Venezuela,VEN,862,AMR,1995,22092144,6.38,47,10000,405,1183,1893,2516,5997,304,787,1232,1680,4003,78.42,medium,severe,Early Detection,predicted,3.7,810,1.1,240,VR imputed,35,7700,3.9,860,73
Venezuela,VEN,862,AMR,1996,22556838,1.95,47,11000,405,967,1591,2100,5064,494,1102,1818,2522,5936,52.67,high,severe,Advanced Infection,predicted,3.5,790,1.2,270,VR,35,7800,4.2,950,72
Venezuela,VEN,862,AMR,1997,23020184,7.52,46,11000,425,1195,1922,2553,6096,277,859,1543,2225,4904,75.49,medium,severe,Advanced Infection,predicted,3.4,780,1.2,280,VR,35,8000,4.4,1000,75
Venezuela,VEN,862,AMR,1998,23482700,5.5,45,11000,425,998,1524,2045,4992,380,1120,1921,2587,6008,68.4,high,moderate,Early Detection,predicted,3.3,780,1.2,280,VR,35,8100,4.5,1100,77
Venezuela,VEN,862,AMR,1999,23945002,2.12,45,11000,533,1285,1926,2700,6445,370,845,1407,1932,4555,76.73,high,moderate,Early Detection,predicted,3.2,770,1.2,280,VR,34,8200,4.6,1100,80
Venezuela,VEN,862,AMR,2000,24407553,2.99,44,11000,349,961,1577,2163,5050,413,1111,1865,2561,5950,71.13,high,moderate,Early Detection,predicted,2.7,670,1.2,280,VR,34,8400,4.6,1100,77
Venezuela,VEN,862,AMR,2001,24870441,7.51,44,11000,485,1130,1778,2436,5829,421,974,1594,2183,5171,64.21,low,mild,Recovery,predicted,3.1,770,1.1,280,VR,34,8500,4.6,1100,74
Venezuela,VEN,862,AMR,2002,25333622,4.88,44,11000,359,998,1636,2334,5327,317,1085,1830,2441,5673,95.21,medium,severe,Recovery,predicted,2.7,690,1.1,290,VR,34,8600,4.6,1200,72
Venezuela,VEN,862,AMR,2003,25797219,2.24,44,11000,434,1101,1735,2357,5628,416,1088,1655,2212,5372,59.24,medium,mild,Recovery,predicted,2.9,740,1.1,290,VR,34,8800,4.6,1200,77
Venezuela,VEN,862,AMR,2004,26261326,9.68,44,12000,497,1160,1945,2591,6193,487,1133,1833,2354,5807,84.07,medium,severe,Early Detection,predicted,2.8,720,1.2,300,VR,34,8900,4.6,1200,76
Venezuela,VEN,862,AMR,2005,26725897,7.18,45,12000,446,1236,1797,2349,5828,519,1138,1893,2621,6172,96.23,high,moderate,Recovery,predicted,2.4,630,1.2,320,VR,34,9000,4.7,1200,76
Venezuela,VEN,862,AMR,2006,27190882,9.58,45,12000,474,1225,1802,2419,5920,403,1153,1815,2710,6080,76.93,low,mild,Advanced Infection,predicted,2.3,630,1.2,330,VR,34,9200,4.6,1300,73
Venezuela,VEN,862,AMR,2007,27655937,4.33,45,13000,488,1086,1915,2607,6095,451,1340,2149,2965,6905,93.82,high,mild,Recovery,predicted,2.4,680,1.2,340,VR,34,9300,4.6,1300,69
Venezuela,VEN,862,AMR,2008,28120312,4.8,46,13000,618,1359,2341,3258,7576,412,1077,1692,2242,5424,56.24,medium,severe,Early Detection,predicted,2.3,650,1.2,340,VR,33,9400,4.5,1300,68
Venezuela,VEN,862,AMR,2009,28583040,8.99,46,13000,434,1214,2184,3124,6956,402,1198,1828,2617,6044,74.69,high,mild,Advanced Infection,predicted,1.9,560,1.2,340,VR,33,9500,4.4,1300,68
Venezuela,VEN,862,AMR,2010,29043283,5.3,47,14000,538,1381,2046,2940,6905,649,1338,2082,3027,7095,72.85,high,mild,Early Detection,predicted,1.9,560,1.1,330,VR imputed,33,9700,4.2,1200,67
Venezuela,VEN,862,AMR,2011,29500625,7.1,48,14000,447,1180,2079,2768,6474,487,1485,2412,3142,7526,50.41,medium,moderate,Advanced Infection,predicted,1.8,530,1.1,330,VR imputed,33,9800,4,1200,64
Venezuela,VEN,862,AMR,2012,29954782,2.6,48,14000,470,1251,2022,2794,6537,460,1328,2296,3378,7463,72.16,high,severe,Recovery,predicted,1.7,510,1.1,330,VR imputed,33,9900,3.9,1200,65
Venezuela,VEN,862,AMR,2013,30405207,4.52,49,15000,670,1674,2592,3283,8219,619,1316,2049,2797,6781,68.45,high,mild,Recovery,predicted,1.6,480,1.1,320,VR imputed,33,10000,3.7,1100,65
Vietnam,VNM,704,WPR,1990,68909883,1.32,560,390000,14613,42088,70975,101347,229023,12726,32206,50894,65151,160977,83.49,low,moderate,Advanced Infection,survey imputed,52,36000,0.08,58,VR imputed,251,170000,0.15,100,29
Vietnam,VNM,704,WPR,1991,70402814,2.14,539,380000,14503,36163,52825,69581,173072,16028,40727,63004,87169,206928,96.92,high,mild,Advanced Infection,survey imputed,50,35000,0.12,82,VR imputed,244,170000,0.21,140,35
Vietnam,VNM,704,WPR,1992,71899198,0.11,518,370000,16172,41831,66620,86255,210878,13361,31753,47767,66241,159122,54.29,low,moderate,Early Detection,survey imputed,48,34000,0.16,120,VR imputed,238,170000,0.29,210,33
Vietnam,VNM,704,WPR,1993,73363060,0.49,495,360000,15950,42216,65117,89983,213266,10893,28864,46302,60675,146734,66.37,medium,mild,Advanced Infection,survey imputed,46,33000,0.22,160,VR imputed,231,170000,0.41,300,31
Vietnam,VNM,704,WPR,1994,74747565,9.78,472,350000,8860,32401,50850,69439,161549,14274,36814,58445,78918,188451,72.2,low,moderate,Early Detection,survey imputed,44,33000,0.31,230,VR imputed,225,170000,0.58,440,31
Vietnam,VNM,704,WPR,1995,76020043,2.5,450,340000,15284,37778,58522,85652,197236,9254,28725,43288,61497,142764,72.76,high,moderate,Advanced Infection,survey imputed,42,32000,0.42,320,VR imputed,219,170000,0.83,630,33
Vietnam,VNM,704,WPR,1996,77166873,6.67,430,330000,13114,31596,50777,70727,166214,10976,32183,52867,67759,163786,88.74,medium,severe,Advanced Infection,survey imputed,40,31000,0.57,440,VR imputed,214,170000,1.2,900,45
Vietnam,VNM,704,WPR,1997,78199254,8.41,408,320000,15612,38720,60672,76951,191955,7726,25034,39121,56164,128045,72.17,high,moderate,Recovery,survey imputed,38,30000,0.76,600,VR imputed,209,160000,1.6,1300,48
Vietnam,VNM,704,WPR,1998,79140734,5.55,389,310000,10665,30416,53168,78525,172774,8380,25487,43226,60133,137226,51.36,high,mild,Recovery,survey imputed,37,29000,1,800,VR imputed,205,160000,2.3,1800,54
Vietnam,VNM,704,WPR,1999,80027521,1.62,368,290000,10025,26911,44825,62990,144751,9199,28155,45458,62436,145249,85.51,low,moderate,Early Detection,survey imputed,35,28000,1.3,1000,VR imputed,201,160000,3.2,2500,55
Vietnam,VNM,704,WPR,2000,80887879,7.31,350,280000,7808,24404,41211,57526,130948,11292,28489,46124,63147,149052,94.24,high,moderate,Early Detection,survey imputed,33,27000,1.6,1300,VR imputed,197,160000,4.2,3400,56
Vietnam,VNM,704,WPR,2001,81728768,6.04,334,270000,9707,27206,41412,59674,138000,10690,25962,39594,55754,132000,75.7,low,mild,Early Detection,survey imputed,32,26000,2,1600,VR imputed,192,160000,5.4,4400,58
Vietnam,VNM,704,WPR,2002,82547682,7.34,322,270000,10709,31457,48653,67515,158333,9767,21300,34522,46078,111667,79.06,medium,mild,Advanced Infection,survey imputed,31,25000,2.4,1900,VR imputed,189,160000,6.5,5400,61
Vietnam,VNM,704,WPR,2003,83352595,7.72,311,260000,8102,24970,41926,64200,139198,9914,22322,37322,51244,120802,58.15,medium,moderate,Advanced Infection,survey imputed,29,24000,2.7,2200,VR imputed,185,150000,7.7,6400,60
Vietnam,VNM,704,WPR,2004,84150651,9.76,299,250000,9262,25139,39356,52866,126624,10082,23495,38703,51096,123376,61.03,high,mild,Early Detection,survey imputed,28,24000,3,2500,VR imputed,181,150000,8.6,7300,65
Vietnam,VNM,704,WPR,2005,84947852,5.78,287,240000,7587,19046,35909,48784,111325,8629,26219,39823,54003,128675,61.76,low,moderate,Advanced Infection,survey imputed,27,23000,3.1,2600,VR imputed,176,150000,9.4,8000,63
Vietnam,VNM,704,WPR,2006,85747625,3.48,277,240000,9654,26081,38659,49892,124286,9543,21770,36022,48379,115714,71.54,high,moderate,Recovery,survey imputed,26,22000,3.1,2700,VR,172,150000,9.8,8400,66
Vietnam,VNM,704,WPR,2007,86553201,6.52,266,230000,10719,25265,37082,48486,121552,8117,19018,33869,47444,108448,96.41,high,moderate,Advanced Infection,survey,25,21000,3,2600,VR imputed,168,150000,10,8700,67
Vietnam,VNM,704,WPR,2008,87369203,0.78,255,220000,7048,21380,32299,44282,105009,8748,22886,34743,48614,114991,76.09,high,mild,Recovery,survey imputed,24,21000,2.9,2500,VR imputed,164,140000,10,8900,68
Vietnam,VNM,704,WPR,2009,88199997,8.98,245,220000,8777,19178,31885,43767,103607,6651,20514,35802,53427,116393,59.6,high,severe,Early Detection,survey imputed,23,20000,2.7,2400,VR,159,140000,10,9100,69
Vietnam,VNM,704,WPR,2010,89047397,1.28,234,210000,6366,19312,32362,47333,105373,8923,19953,31821,43931,104627,63.3,low,severe,Advanced Infection,survey imputed,22,19000,2.6,2400,VR imputed,155,140000,11,9400,71
Vietnam,VNM,704,WPR,2011,89913956,3.35,225,200000,6047,18769,32219,41903,98938,7850,17435,31081,44697,101062,69.2,high,moderate,Early Detection,survey imputed,21,19000,2.5,2200,VR imputed,151,140000,11,9500,73
Vietnam,VNM,704,WPR,2012,90795769,8.18,217,200000,7694,21823,34432,45081,109030,5814,17922,27404,39830,90970,81.16,medium,moderate,Recovery,survey imputed,20,18000,2.3,2100,VR imputed,147,130000,10,9400,76
Vietnam,VNM,704,WPR,2013,91679733,6.01,209,190000,7741,16091,28050,36310,88192,7783,17940,32220,43865,101808,72,low,mild,Early Detection,survey imputed,19,17000,2.1,2000,VR imputed,144,130000,10,9400,76
Wallis and Futuna Islands,WLF,876,WPR,1990,13880,4,138,19,1,2,3,4,9,1,2,3,4,10,69.62,high,severe,Recovery,predicted,4.7,0.65,0,0,Indirect,122,17,28.9,2870.6,67.3
Wallis and Futuna Islands,WLF,876,WPR,1991,13912,4.79,310,43,1,4,6,9,21,2,4,7,10,22,78.24,low,severe,Recovery,predicted,37,5.2,0,0,Indirect,182,25,23.3,4503.1,87
Wallis and Futuna Islands,WLF,876,WPR,1992,13955,8.56,97,14,1,1,2,3,8,0,1,2,3,6,62.09,high,severe,Early Detection,predicted,2.7,0.37,0,0,Indirect,33,4.6,25.3,1748.4,87
Wallis and Futuna Islands,WLF,876,WPR,1993,14010,3.47,120,17,1,1,2,3,8,1,2,3,4,9,53.95,medium,mild,Recovery,predicted,8.5,1.2,0,0,Indirect,90,13,3.8,5612.5,87
Wallis and Futuna Islands,WLF,876,WPR,1994,14074,8.71,133,19,1,2,3,5,11,0,2,2,3,8,51.22,medium,mild,Early Detection,predicted,12,1.8,0,0,Indirect,90,13,34.4,5415.6,87
Wallis and Futuna Islands,WLF,876,WPR,1995,14143,0.97,63,8,0,1,1,2,4,0,1,1,2,4,62.56,medium,mild,Early Detection,predicted,1.7,0.24,0,0,Indirect,49,6.9,31,632.4,87
Wallis and Futuna Islands,WLF,876,WPR,1996,14221,7.79,90,13,0,1,2,3,7,0,1,2,2,6,54.58,low,moderate,Early Detection,predicted,7.2,1,0,0,Indirect,65,9.2,23.8,167,87
Wallis and Futuna Islands,WLF,876,WPR,1997,14309,8.49,213,31,1,3,5,7,17,1,3,4,6,14,66.82,medium,mild,Recovery,predicted,29,4.2,0,0,Indirect,113,16,37,5951.9,87
Wallis and Futuna Islands,WLF,876,WPR,1998,14394,1.9,79,11,1,1,2,2,6,0,1,2,2,5,88.65,high,moderate,Recovery,predicted,6,0.86,0,0,Indirect,58,8.3,6.8,5830.1,62.4
Wallis and Futuna Islands,WLF,876,WPR,1999,14460,4.36,56,8,0,1,1,2,4,0,1,1,2,4,85.81,high,moderate,Advanced Infection,predicted,1.5,0.22,0,0,Indirect,30,4.3,27.6,2574,4.1
Wallis and Futuna Islands,WLF,876,WPR,2000,14497,1.74,64,9,0,1,2,2,5,0,1,1,2,4,80.55,high,moderate,Early Detection,predicted,1.7,0.25,0,0,Indirect,15,2.2,38.7,308.2,18.2
Wallis and Futuna Islands,WLF,876,WPR,2001,14501,7.1,68,9,0,1,1,2,4,0,1,2,2,5,92.63,low,moderate,Early Detection,predicted,1.9,0.27,0,0,Indirect,7.9,1.1,12.5,3772.3,87
Wallis and Futuna Islands,WLF,876,WPR,2002,14476,5.4,289,42,2,4,6,8,20,1,4,7,9,22,64.1,low,mild,Early Detection,predicted,40,5.8,0,0,Indirect,151,22,0.6,1788.5,87
Wallis and Futuna Islands,WLF,876,WPR,2003,14422,6.39,249,36,2,4,7,9,21,1,3,5,7,15,94.25,medium,mild,Early Detection,predicted,33,4.7,0,0,Indirect,136,20,29.6,5709.7,87
Wallis and Futuna Islands,WLF,876,WPR,2004,14344,2.05,129,19,1,2,3,4,10,1,2,3,4,9,69.96,low,severe,Early Detection,predicted,12,1.7,0,0,Indirect,88,13,0.3,4843.8,20.5
Wallis and Futuna Islands,WLF,876,WPR,2005,14246,2.2,67,9,0,1,2,2,5,0,1,1,2,4,70.04,high,severe,Early Detection,predicted,2.3,0.32,0,0,Indirect,57,8.1,35.1,3959.6,87
Wallis and Futuna Islands,WLF,876,WPR,2006,14126,0.51,62,8,0,1,1,2,4,0,1,1,2,4,70.27,high,moderate,Early Detection,predicted,1.7,0.24,0,0,Indirect,30,4.3,2.3,1734.2,12.6
Wallis and Futuna Islands,WLF,876,WPR,2007,13988,3.29,56,7,0,1,1,1,3,0,1,1,2,4,54.9,high,severe,Advanced Infection,predicted,1.5,0.21,0,0,Indirect,16,2.3,26.3,4274.5,87
Wallis and Futuna Islands,WLF,876,WPR,2008,13840,5.64,49,6,0,1,1,1,3,0,1,1,1,3,98.77,low,severe,Advanced Infection,predicted,1.3,0.18,0,0,Indirect,35,4.9,15.2,1762.6,21.3
Wallis and Futuna Islands,WLF,876,WPR,2009,13697,8.59,138,19,1,2,3,4,9,1,2,3,4,10,56.93,high,severe,Early Detection,predicted,18,2.4,0,0,Indirect,76,10,8.2,229.4,87
Wallis and Futuna Islands,WLF,876,WPR,2010,13565,6.7,49,6,0,1,1,1,3,0,1,1,1,3,67.04,medium,moderate,Early Detection,predicted,3.9,0.53,0,0,Indirect,36,4.9,36.1,3099.1,29
Wallis and Futuna Islands,WLF,876,WPR,2011,13451,4.41,23,3,0,0,0,0,1,0,0,1,1,2,65.97,low,severe,Advanced Infection,predicted,0.63,0.08,0,0,Indirect,17,2.3,30,2978.7,87
Wallis and Futuna Islands,WLF,876,WPR,2012,13353,9.54,14,1,0,0,0,0,0,0,0,0,0,1,53.73,high,mild,Advanced Infection,predicted,0.56,0.07,0,0,Indirect,12,1.6,13.7,4650.8,3.5
Wallis and Futuna Islands,WLF,876,WPR,2013,13272,7.22,17,2,0,0,0,0,1,0,0,0,0,1,57.61,high,moderate,Early Detection,predicted,2.3,0.3,0,0,Indirect,8.7,1.2,11.4,5276.7,170
West Bank and Gaza Strip,PSE,275,EMR,1990,2081347,9.31,12,260,11,23,38,55,127,8,25,40,60,133,52.24,low,mild,Early Detection,predicted,0.47,9.8,0,0,VR imputed,6,120,29.6,2160.6,51
West Bank and Gaza Strip,PSE,275,EMR,1991,2169247,5.32,12,260,9,26,39,52,125,8,25,42,59,135,64.62,low,moderate,Advanced Infection,predicted,0.41,8.9,0,0,VR imputed,13,270,33.7,2739.7,33
West Bank and Gaza Strip,PSE,275,EMR,1992,2265537,2.66,11,260,7,25,39,52,122,10,27,41,60,138,93.33,medium,mild,Advanced Infection,predicted,0.56,13,0.02,0.47,VR imputed,8.3,190,28.8,2867.3,52
West Bank and Gaza Strip,PSE,275,EMR,1993,2369762,0.62,11,250,11,28,47,63,148,5,21,32,44,102,66.97,low,severe,Early Detection,predicted,0.64,15,0.02,0.48,VR imputed,9.7,230,25.7,1976.3,8.7
West Bank and Gaza Strip,PSE,275,EMR,1994,2481112,7.29,10,250,12,27,46,63,148,5,19,33,45,102,56.18,high,moderate,Advanced Infection,predicted,0.94,23,0.02,0.48,VR imputed,8.8,220,9.2,4531.3,6.6
West Bank and Gaza Strip,PSE,275,EMR,1995,2598393,1.3,10,270,10,25,39,51,125,10,28,45,61,145,82.28,medium,mild,Early Detection,predicted,1.1,28,0.02,0.49,VR imputed,8.6,220,34.3,3182.4,35
West Bank and Gaza Strip,PSE,275,EMR,1996,2722497,3.1,11,300,11,27,44,56,138,12,32,49,69,162,99.83,high,moderate,Recovery,predicted,0.79,22,0.02,0.5,VR imputed,7.7,210,30.2,5571,19
West Bank and Gaza Strip,PSE,275,EMR,1997,2851993,5.37,12,350,11,39,63,87,200,12,28,46,64,150,61.62,high,mild,Early Detection,predicted,1.2,34,0.02,0.51,VR imputed,8.6,250,20.8,3963.9,3.2
West Bank and Gaza Strip,PSE,275,EMR,1998,2980563,5.69,13,400,15,40,61,81,197,12,36,66,90,203,63.98,high,severe,Early Detection,predicted,0.85,25,0.02,0.52,VR imputed,13,390,20.6,1291.6,4.6
West Bank and Gaza Strip,PSE,275,EMR,1999,3099951,6.05,14,430,18,49,75,104,245,10,35,60,80,185,98.59,low,moderate,Early Detection,predicted,0.55,17,0.02,0.53,VR imputed,10,320,22.9,1004.6,32.8
West Bank and Gaza Strip,PSE,275,EMR,2000,3204572,1.75,14,440,19,45,66,88,218,16,41,69,96,222,58.94,low,moderate,Advanced Infection,predicted,0.61,19,0.03,1.1,VR imputed,10,330,33.3,2269.8,25
West Bank and Gaza Strip,PSE,275,EMR,2001,3291620,3.86,13,420,18,41,68,89,217,13,37,63,90,203,75.56,high,mild,Early Detection,predicted,0.27,9,0.03,1.1,VR imputed,9.6,320,29.9,2114.7,21
West Bank and Gaza Strip,PSE,275,EMR,2002,3363542,6.21,12,390,14,37,57,81,189,12,37,64,89,201,61.98,low,mild,Early Detection,predicted,0.45,15,0.03,1.1,VR imputed,8.6,290,34.4,2481.6,22.8
West Bank and Gaza Strip,PSE,275,EMR,2003,3426549,9.7,10,360,16,38,59,85,198,13,32,49,69,162,96.62,high,severe,Advanced Infection,predicted,0.4,14,0.02,0.54,VR imputed,8.5,290,20.4,1119.1,12
West Bank and Gaza Strip,PSE,275,EMR,2004,3489743,7.3,9.1,320,12,28,45,68,153,14,30,51,72,167,99.08,low,mild,Recovery,predicted,0.24,8.5,0.02,0.54,VR imputed,8.1,280,25.1,5962.7,8.1
West Bank and Gaza Strip,PSE,275,EMR,2005,3559856,9.23,8,280,15,34,50,69,168,8,22,35,47,112,90.73,low,mild,Recovery,predicted,0.37,13,0,0,VR imputed,6.5,230,34.4,888.2,12
West Bank and Gaza Strip,PSE,275,EMR,2006,3638829,7.65,7.4,270,11,31,47,64,153,9,23,37,48,117,65.74,low,mild,Advanced Infection,predicted,0.28,10,0,0,VR imputed,5.8,210,9.3,3978.2,20
West Bank and Gaza Strip,PSE,275,EMR,2007,3725076,5.96,7.2,270,10,26,41,55,131,9,24,44,62,139,70.17,medium,severe,Early Detection,predicted,0.4,15,0.01,0.54,VR imputed,6.6,240,17.9,79.7,13
West Bank and Gaza Strip,PSE,275,EMR,2008,3817551,2,7.2,280,10,28,42,57,137,11,25,44,63,143,62.12,low,severe,Recovery,predicted,0.21,7.9,0.01,0.54,VR,5.2,200,25,2480.6,20
West Bank and Gaza Strip,PSE,275,EMR,2009,3914035,6.7,7.4,290,13,29,49,72,164,10,26,39,51,126,94.54,medium,moderate,Recovery,predicted,0.2,7.9,0.01,0.54,VR,5.5,210,36.8,1884.6,16
West Bank and Gaza Strip,PSE,275,EMR,2010,4012880,6.27,7.5,300,12,28,44,58,142,10,29,51,68,158,95.73,medium,severe,Advanced Infection,predicted,0.24,9.7,0.01,0.54,VR imputed,5.3,210,0.6,2328.6,15
West Bank and Gaza Strip,PSE,275,EMR,2011,4114199,6.06,7.6,310,12,29,49,65,155,13,31,46,65,155,70.94,medium,mild,Recovery,predicted,0.2,8,0.01,0.55,VR imputed,6.3,260,8.6,3036,12
West Bank and Gaza Strip,PSE,275,EMR,2012,4218771,4.95,7.5,320,12,29,45,63,149,13,34,54,70,171,82.83,high,moderate,Recovery,predicted,0.21,8.7,0.01,0.55,VR imputed,7.6,320,9.4,3659.5,10
West Bank and Gaza Strip,PSE,275,EMR,2013,4326295,5.33,7.1,310,11,32,56,76,175,9,25,41,60,135,58.28,low,severe,Advanced Infection,predicted,0.21,8.9,0.01,0.56,VR imputed,4.6,200,13.1,3556.8,63.8
Yemen,YEM,887,EMR,1990,11790249,3.41,274,32000,1468,3617,5468,7842,18396,914,2653,4291,5746,13604,71.75,high,severe,Recovery,predicted,36,4300,0.25,29,Indirect,136,16000,0.49,58,29
Yemen,YEM,887,EMR,1991,12384543,5.24,259,32000,1013,2813,4417,6167,14409,1507,3145,5504,7434,17591,81.57,medium,mild,Early Detection,predicted,33,4100,0.27,34,Indirect,137,17000,0.59,73,40
Yemen,YEM,887,EMR,1992,13040955,2.06,249,32000,1408,3425,5584,7505,17922,1023,2535,4335,6185,14078,69.27,low,mild,Advanced Infection,predicted,31,4000,0.3,39,Indirect,138,18000,0.71,92,56
Yemen,YEM,887,EMR,1993,13726827,8.07,241,33000,1592,3889,6040,8158,19678,840,2414,4139,5929,13322,67.88,high,severe,Early Detection,predicted,29,4000,0.34,46,Indirect,139,19000,0.83,110,58
Yemen,YEM,887,EMR,1994,14396720,1.94,234,34000,1341,3711,6260,8628,19940,1025,2706,4321,6008,14060,50.05,medium,moderate,Early Detection,predicted,27,3900,0.36,52,Indirect,139,20000,0.95,140,57
Yemen,YEM,887,EMR,1995,15018201,0.94,227,34000,1201,3129,5239,7118,16687,995,3202,5305,7811,17313,90.21,high,mild,Advanced Infection,predicted,26,3900,0.39,58,Indirect,138,21000,1.1,160,69
Yemen,YEM,887,EMR,1996,15578640,4.42,220,34000,1380,3439,5272,7332,17422,1189,3328,5058,7003,16578,94.47,high,severe,Recovery,predicted,25,3800,0.4,62,Indirect,136,21000,1.1,180,68
Yemen,YEM,887,EMR,1997,16088019,6.62,213,34000,1252,3038,4787,6358,15434,1541,3423,5893,7710,18566,98.47,low,severe,Advanced Infection,predicted,23,3800,0.41,66,Indirect,133,21000,1.2,190,56
Yemen,YEM,887,EMR,1998,16564235,4.43,205,34000,1345,3875,5971,8012,19203,1250,2901,4421,6226,14797,85.96,low,mild,Recovery,predicted,22,3700,0.42,69,Indirect,128,21000,1.2,200,58
Yemen,YEM,887,EMR,1999,17035531,2.84,197,34000,1419,3388,6193,8141,19141,1050,2796,4537,6476,14859,77.44,high,moderate,Early Detection,predicted,21,3700,0.42,71,Indirect,123,21000,1.2,210,63
Yemen,YEM,887,EMR,2000,17522537,5.63,188,33000,1207,3333,5225,7252,17017,1249,3216,4940,6578,15983,63.46,low,moderate,Recovery,predicted,21,3600,0.41,72,Indirect,116,20000,1.2,210,67
Yemen,YEM,887,EMR,2001,18029989,3.54,178,32000,880,3279,5377,7647,17183,1010,2817,4617,6373,14817,99.96,low,moderate,Early Detection,predicted,20,3600,0.4,72,Indirect,110,20000,1.1,210,66
Yemen,YEM,887,EMR,2002,18551068,9.34,167,31000,953,3175,5080,7313,16521,1152,2780,4299,6248,14479,79.49,high,mild,Early Detection,predicted,19,3500,0.39,72,Indirect,102,19000,1.1,200,62
Yemen,YEM,887,EMR,2003,19081306,9.23,156,30000,966,2770,4262,6157,14155,877,3154,4832,6982,15845,84.06,low,mild,Early Detection,predicted,18,3400,0.37,71,Indirect,95,18000,1,190,58
Yemen,YEM,887,EMR,2004,19612696,5.07,145,28000,910,3140,4715,6528,15292,916,2565,3863,5364,12708,84.12,low,mild,Advanced Infection,predicted,17,3300,0.35,68,Indirect,87,17000,0.93,180,58
Yemen,YEM,887,EMR,2005,20139661,3.35,132,27000,1041,3085,4848,6781,15755,751,2102,3501,4891,11245,92.26,medium,moderate,Recovery,predicted,16,3100,0.32,64,Indirect,80,16000,0.85,170,56
